TransactionId,TransactionDateTime,SelfServiceStatus,EventName,EventDate,VenueCountry,VenueCity,Section,Row,SeatFrom,SeatTo,Quantity,ListingNotes,CurrencyCode,TotalSellerNetProceeds,DeliveryMethodName
505795428,21/09/2022 03:31:49 a. m.,Complete,Los Tucanes de Tijuana - Palenque Fiestas de Octubre,31/10/2022 05:00:00 a. m.,México,Guadalajara,Tier 3,,,,3,,MXN,6120.9000,FedEx Nacional Día Siguiente
513131168,11/03/2023 05:01:54 a. m.,Complete,Chivas vs Club America,19/03/2023 03:00:00 a. m.,México,Zapopan,LOWER TIER 24,,,,2,,MXN,9196.2000,FedEx - International Priority
512789684,03/03/2023 07:37:01 p. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Floor,,,,6,Incluye estacionamiento,MXN,2160.0000,Entrada electrónica
506649934,06/10/2022 02:27:51 a. m.,Complete,Alejandro Fernández - Palenque Fiestas de Octubre,23/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 2,,,,2,,MXN,13879.8000,FedEx Nacional Día Siguiente
512636238,28/02/2023 06:28:55 a. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Lower Tier 38,,,,4,Incluye estacionamiento,MXN,1080.0000,Entrada electrónica
511687599,05/02/2023 01:12:15 a. m.,Complete,Club Tijuana vs San Luis,11/02/2023 05:00:00 a. m.,México,Tijuana,North Stand VIP,,,,1,,MXN,1184.4000,Entrada electrónica
512788061,03/03/2023 07:05:51 p. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Upper Tier 48,,,,3,Incluye estacionamiento,MXN,974.7000,Entrada electrónica
511589371,02/02/2023 08:53:00 p. m.,Complete,Guadalajara vs Queretaro,05/02/2023 11:00:00 p. m.,México,Zapopan,Grada Inferior,,,,5,,MXN,2421.0000,Entrada electrónica
511604482,03/02/2023 04:15:15 a. m.,Complete,Guadalajara vs Queretaro,05/02/2023 11:00:00 p. m.,México,Zapopan,Grada Inferior,,,,1,,MXN,484.2000,Entrada electrónica
514681688,12/04/2023 08:55:34 p. m.,Complete,Carin León,17/04/2023 04:00:00 a. m.,México,Aguascalientes,Plata,,,,2,,MXN,9813.6000,FedEx Nacional Día Siguiente
507946663,31/10/2022 03:37:05 p. m.,Complete,BANDA MS - Palenque Fiestas de Octubre,03/11/2022 05:30:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,3596.4000,FedEx Nacional Día Siguiente
507107980,14/10/2022 05:21:35 p. m.,Complete,Alejandro Fernández - Palenque Fiestas de Octubre,23/10/2022 04:00:00 a. m.,México,Guadalajara,Floor,,,,2,,MXN,35094.6000,FedEx Nacional Día Siguiente
506405780,01/10/2022 05:15:04 p. m.,Complete,Alejandro Fernández - Palenque Fiestas de Octubre,22/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,4282.2000,Entrada electrónica
511553185,01/02/2023 09:33:02 p. m.,Complete,Monterrey vs Toluca,06/02/2023 01:00:00 a. m.,México,Monterrey,200 Level,,,,4,,MXN,3196.8000,Entrada electrónica
511502932,31/01/2023 02:27:54 p. m.,Complete,Monterrey vs Toluca,06/02/2023 01:00:00 a. m.,México,Monterrey,100 Level,,,,2,,MXN,4852.8000,Entrada electrónica
513386884,16/03/2023 10:31:08 p. m.,Complete,Carin León,17/04/2023 04:00:00 a. m.,México,Aguascalientes,VIP,,,,2,,MXN,17647.2000,FedEx Nacional Día Siguiente
506862355,09/10/2022 09:05:56 p. m.,Complete,Pancho Barraza - Palenque Fiestas de Octubre,10/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,2698.2000,Entrada electrónica
513488243,18/03/2023 08:41:36 p. m.,Complete,Chivas vs Club America,19/03/2023 03:00:00 a. m.,México,Zapopan,Upper Tier 23,,,,2,,MXN,10211.4000,Entrada electrónica
507006620,12/10/2022 08:32:38 p. m.,Complete,Edith Marquez - Palenque Fiestas de Octubre,21/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 1,,,,4,,MXN,12056.4000,FedEx Nacional Día Siguiente
506040579,25/09/2022 01:23:21 a. m.,Complete,Edith Marquez - Palenque Fiestas de Octubre,21/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 2,,,,2,,MXN,3853.8000,FedEx Nacional Día Siguiente
506460848,02/10/2022 03:28:09 p. m.,Complete,Alejandro Fernández - Palenque Fiestas de Octubre,23/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,4,,MXN,8103.6000,FedEx Nacional Día Siguiente
511459015,29/01/2023 11:04:36 p. m.,Complete,Palenque de la Feria de León - Alejandro Fernández,05/02/2023 04:00:00 a. m.,México,León,Zona General,,,,2,,MXN,3600.0000,FedEx Nacional Día Siguiente
504864042,05/09/2022 03:47:46 p. m.,Complete,Ricardo Arjona,05/11/2022 03:00:00 a. m.,México,"México, DF",Luneta,,,,2,,MXN,9527.4000,Entrada electrónica
513260360,14/03/2023 12:28:24 a. m.,Complete,Grupo Frontera,19/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,2,,MXN,988.2000,FedEx - International Priority
506912316,10/10/2022 10:43:42 p. m.,Complete,Los Tucanes de Tijuana - Palenque Fiestas de Octubre,31/10/2022 05:00:00 a. m.,México,Guadalajara,Tier 1,,,,2,,MXN,10780.2000,FedEx Nacional Día Siguiente
504392053,28/08/2022 01:46:32 p. m.,Complete,Alejandro Fernández - Palenque Fiestas de Octubre,23/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 1,,,,5,,MXN,38376.0000,FedEx Nacional Día Siguiente
514097881,31/03/2023 06:46:41 p. m.,Complete,Christian Nodal,15/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,4,,MXN,5738.4000,FedEx Nacional Día Siguiente
507404613,20/10/2022 06:43:08 a. m.,Complete,Julión Álvarez - Palenque Fiestas de Octubre,01/11/2022 05:55:00 a. m.,México,Guadalajara,VIP,,,,2,,MXN,16398.0000,FedEx Nacional Día Siguiente
504097485,23/08/2022 05:52:40 a. m.,Complete,Alfredo Olivas - Palenque Fiestas de Octubre,24/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 3,,,,3,,MXN,7508.7000,FedEx Nacional Día Siguiente
514575102,10/04/2023 04:32:36 p. m.,Complete,Carlos Rivera,20/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,2,,MXN,1978.2000,FedEx Nacional Día Siguiente
514573878,10/04/2023 04:05:12 p. m.,Complete,Alejandro Fernández Y Alex Fernández,22/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,2,,MXN,5938.2000,FedEx Nacional Día Siguiente
507783093,27/10/2022 11:14:50 p. m.,Complete,Mexican F1 GP 2022 - 3 Day,28/10/2022 03:00:00 p. m.,México,Mexico DF,3,,,,2,,MXN,86281.2000,Entrada electrónica
514654212,12/04/2023 04:33:56 a. m.,Complete,Christian Nodal,16/04/2023 04:00:00 a. m.,México,Aguascalientes,Gold,,,,2,,MXN,8967.6000,FedEx Nacional Día Siguiente
513105839,10/03/2023 08:05:54 p. m.,Complete,Chivas vs Club America,19/03/2023 03:00:00 a. m.,México,Zapopan,Grada Inferior,,,,8,,MXN,29865.6000,FedEx Nacional Día Siguiente
506720783,07/10/2022 02:25:38 p. m.,Complete,Los Tucanes de Tijuana - Palenque Fiestas de Octubre,31/10/2022 05:00:00 a. m.,México,Guadalajara,Tier 2,,,,2,,MXN,7176.6000,FedEx Nacional Día Siguiente
505877554,22/09/2022 06:07:13 p. m.,Complete,Alejandro Fernández - Palenque Fiestas de Octubre,23/10/2022 04:00:00 a. m.,México,Guadalajara,Floor,,,,2,,MXN,14218.2000,FedEx - International Priority
507465051,21/10/2022 01:41:52 p. m.,Complete,Pepe Aguilar - Palenque Fiestas de Octubre,29/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,3,,MXN,5586.3000,FedEx Nacional Día Siguiente
514696630,13/04/2023 02:46:49 a. m.,Complete,Carlos Rivera,20/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,2,,MXN,1978.2000,FedEx Nacional Día Siguiente
510954641,15/01/2023 02:18:27 a. m.,Complete,Palenque de la Feria de León - Alejandro Fernández,05/02/2023 04:00:00 a. m.,México,León,Zona Plata,,,,2,,MXN,6028.2000,FedEx Nacional Día Siguiente
513488615,18/03/2023 08:48:18 p. m.,Complete,Chivas vs Club America,19/03/2023 03:00:00 a. m.,México,Zapopan,Lower Tier 1,,,,2,,MXN,25200.0000,Entrada electrónica
506807078,08/10/2022 07:57:44 p. m.,Complete,Julión Álvarez - Palenque Fiestas de Octubre,15/10/2022 04:00:00 a. m.,México,Guadalajara,Floor,,,,1,,MXN,7199.1000,FedEx Nacional Día Siguiente
511603310,03/02/2023 03:30:59 a. m.,Complete,Guadalajara vs Queretaro,05/02/2023 11:00:00 p. m.,México,Zapopan,Grada Inferior,,,,2,,MXN,968.4000,Entrada electrónica
511018514,17/01/2023 01:23:48 p. m.,Complete,Palenque de la Feria de León  - Pepe Aguilar,22/01/2023 04:00:00 a. m.,México,León,PLATA,,,,5,,MXN,8167.5000,FedEx Nacional Día Siguiente
510154916,21/12/2022 03:11:05 a. m.,Complete,Palenque de la Feria de León - Alejandro Fernández,05/02/2023 04:00:00 a. m.,México,León,PLATA,,,,2,,MXN,5252.4000,FedEx Nacional Día Siguiente
512838177,04/03/2023 06:47:17 p. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Upper Tier 8,,,,8,Incluye estacionamiento,MXN,2484.0000,Entrada electrónica
512795479,03/03/2023 09:31:41 p. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Upper Tier 1,,,,8,Incluye estacionamiento,MXN,3513.6000,Entrada electrónica
512717386,02/03/2023 03:54:58 a. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Lower Tier 31,,,,4,Incluye estacionamiento,MXN,2664.0000,Entrada electrónica
506894292,10/10/2022 04:30:04 p. m.,Complete,Alfredo Olivas - Palenque Fiestas de Octubre,24/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 2,,,,2,,MXN,10359.0000,FedEx Nacional Día Siguiente
510650198,05/01/2023 03:32:36 p. m.,Complete,Palenque de la Feria de León - Alejandro Fernández,05/02/2023 04:00:00 a. m.,México,León,Dorada,,,,2,,MXN,10211.4000,Entrada electrónica
505075325,09/09/2022 09:00:11 a. m.,Complete,Gloria Trevi - Palenque Fiestas de Octubre,28/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 3,,,,2,,MXN,3940.2000,FedEx Nacional Día Siguiente
513007770,08/03/2023 07:23:25 p. m.,Complete,México v. Jamaica,27/03/2023 12:00:00 a. m.,México,Ciudad de México,324 Lateral,,,,7,,MXN,3780.0000,FedEx Nacional Día Siguiente
506129441,26/09/2022 11:14:12 p. m.,Complete,Gloria Trevi - Palenque Fiestas de Octubre,28/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,2871.0000,Entrada electrónica
513107127,10/03/2023 08:31:59 p. m.,Complete,Chivas vs Club America,19/03/2023 03:00:00 a. m.,México,Zapopan,Upper Tier 40,,,,2,,MXN,5038.2000,FedEx Nacional Día Siguiente
511452011,29/01/2023 07:29:52 p. m.,Complete,Club Tijuana vs San Luis,11/02/2023 05:00:00 a. m.,México,Tijuana,Zone 2 Section J,,,,2,,MXN,2683.8000,Entrada electrónica
507322479,18/10/2022 04:48:31 p. m.,Complete,Julión Álvarez - Palenque Fiestas de Octubre,02/11/2022 05:30:00 a. m.,México,Guadalajara,Floor,,,,4,,MXN,66765.6000,FedEx - International Priority
513031946,09/03/2023 05:13:49 a. m.,Complete,Chivas vs Club America,19/03/2023 03:00:00 a. m.,México,Zapopan,Lower Tier 1,,,,5,,MXN,22500.0000,FedEx Nacional Día Siguiente
512653505,28/02/2023 07:15:20 p. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Grada Inferior,,,,2,Incluye estacionamiento,MXN,356.4000,Entrada electrónica
511760693,07/02/2023 02:45:37 a. m.,Complete,Club Tijuana vs San Luis,11/02/2023 05:00:00 a. m.,México,Tijuana,North Stand Section H,,,,3,,MXN,2079.0000,Entrada electrónica
511129323,20/01/2023 06:18:41 p. m.,Complete,Palenque de la Feria de León - Alejandro Fernández,04/02/2023 04:00:00 a. m.,México,León,G E N E R A L,,,,2,,MXN,2752.2000,Entrada electrónica
513399865,17/03/2023 03:33:40 a. m.,Complete,Chivas vs Club America,19/03/2023 03:00:00 a. m.,México,Zapopan,Upper Tier 23,,,,5,,MXN,22500.0000,Entrega en el evento
506332534,30/09/2022 05:37:10 p. m.,Complete,Pepe Aguilar - Palenque Fiestas de Octubre,29/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,3375.0000,FedEx Nacional Día Siguiente
512817736,04/03/2023 07:23:53 a. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Upper Tier 36,,,,2,Incluye estacionamiento,MXN,538.2000,Entrada electrónica
506691304,06/10/2022 10:39:25 p. m.,Complete,Alfredo Olivas - Palenque Fiestas de Octubre,24/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 2,,,,2,,MXN,10328.4000,FedEx Nacional Día Siguiente
506236367,29/09/2022 12:16:17 a. m.,Complete,Alejandro Fernández - Palenque Fiestas de Octubre,22/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,4291.2000,FedEx Nacional Día Siguiente
506023437,24/09/2022 08:42:18 p. m.,Complete,Pepe Aguilar - Palenque Fiestas de Octubre,30/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 3,,,,2,,MXN,6112.8000,FedEx Nacional Día Siguiente
513861743,26/03/2023 10:18:28 p. m.,Complete,Alejandro Fernández Y Alex Fernández,22/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,3,,MXN,8097.3000,Entrada electrónica
505694112,19/09/2022 04:52:09 a. m.,Complete,Alejandro Fernández - Palenque Fiestas de Octubre,23/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,3364.2000,FedEx Nacional Día Siguiente
513617011,21/03/2023 08:57:22 p. m.,Complete,Carin León,17/04/2023 04:00:00 a. m.,México,Aguascalientes,Gold,,,,2,,MXN,15179.4000,FedEx Nacional Día Siguiente
510635221,05/01/2023 12:01:07 a. m.,Complete,Palenque de la Feria de León - Alejandro Fernández,05/02/2023 04:00:00 a. m.,México,León,Zona General,,,,2,,MXN,2845.8000,FedEx Nacional Día Siguiente
513150295,11/03/2023 05:12:36 p. m.,Complete,Chivas vs Club America,19/03/2023 03:00:00 a. m.,México,Zapopan,Lower Tier 25,,,,3,,MXN,13578.3000,FedEx Nacional Día Siguiente
511142187,20/01/2023 11:08:11 p. m.,Complete,Palenque de la Feria de León - Alejandro Fernández,04/02/2023 04:00:00 a. m.,México,León,P L A T A,,,,2,,MXN,6300.0000,Entrada electrónica
506213429,28/09/2022 05:03:37 p. m.,Complete,Daddy Yankee,25/11/2022 01:00:00 a. m.,México,Monterrey,Section 5 Level 3,,,,2,,MXN,27275.4000,FedEx Nacional Día Siguiente
506029262,24/09/2022 10:04:04 p. m.,Complete,Pepe Aguilar - Palenque Fiestas de Octubre,30/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,3,,MXN,5764.5000,Entrada electrónica
511531849,01/02/2023 08:34:28 a. m.,Complete,Club Tijuana vs San Luis,11/02/2023 05:00:00 a. m.,México,Tijuana,Zone 2,,,,2,,MXN,1854.0000,Entrada electrónica
503660994,14/08/2022 02:55:21 p. m.,Complete,Ricardo Arjona,05/11/2022 03:00:00 a. m.,México,"México, DF",107,,,,3,,MXN,23541.3000,Entrada electrónica
507792715,28/10/2022 03:10:50 a. m.,Complete,BANDA MS - Palenque Fiestas de Octubre,03/11/2022 05:30:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,3679.2000,FedEx Nacional Día Siguiente
511547197,01/02/2023 06:51:29 p. m.,Complete,Guadalajara vs Queretaro,05/02/2023 11:00:00 p. m.,México,Zapopan,Grada Superior,,,,2,,MXN,754.2000,Entrada electrónica
506973482,12/10/2022 03:12:17 a. m.,Complete,Edith Marquez - Palenque Fiestas de Octubre,21/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 2,,,,3,,MXN,5937.3000,FedEx Nacional Día Siguiente
512827286,04/03/2023 03:26:33 p. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Upper Tier 36,,,,4,Incluye estacionamiento,MXN,1076.4000,Entrada electrónica
510876801,12/01/2023 10:27:43 p. m.,Complete,Palenque de la Feria de León  - Pepe Aguilar,22/01/2023 04:00:00 a. m.,México,León,GENERAL,,,,2,,MXN,1407.6000,FedEx Nacional Día Siguiente
503680074,14/08/2022 09:25:53 p. m.,Complete,Alfredo Olivas - Palenque Fiestas de Octubre,24/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 1,,,,2,,MXN,13780.8000,FedEx - International Priority
504519628,30/08/2022 09:58:16 p. m.,Complete,Alfredo Olivas - Palenque Fiestas de Octubre,24/10/2022 04:00:00 a. m.,México,Guadalajara,Floor,,,,2,,MXN,13879.8000,FedEx - International Priority
511582249,02/02/2023 05:48:30 p. m.,Complete,Monterrey vs Toluca,06/02/2023 01:00:00 a. m.,México,Monterrey,200 Level,,,,2,,MXN,2998.8000,Entrada electrónica
506001281,24/09/2022 04:06:03 p. m.,Complete,Edith Marquez - Palenque Fiestas de Octubre,21/10/2022 04:00:00 a. m.,México,Guadalajara,Floor,,,,2,,MXN,5272.2000,FedEx Nacional Día Siguiente
512812650,04/03/2023 03:37:11 a. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Upper Tier 19,,,,4,Incluye estacionamiento,MXN,1303.2000,Entrada electrónica
507053362,13/10/2022 06:52:25 p. m.,Complete,Edith Marquez - Palenque Fiestas de Octubre,21/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 1,,,,3,,MXN,9042.3000,Entrada electrónica
513831726,26/03/2023 03:35:52 a. m.,Complete,Christian Nodal,15/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,4,,MXN,6836.4000,Entrada electrónica
503413776,09/08/2022 01:23:22 p. m.,Complete,Ricardo Arjona,05/11/2022 03:00:00 a. m.,México,"México, DF",202,,,,2,,MXN,16403.4000,Entrada electrónica
506126973,26/09/2022 10:22:40 p. m.,Complete,Pepe Aguilar - Palenque Fiestas de Octubre,29/10/2022 04:00:00 a. m.,México,Guadalajara,Floor,,,,6,,MXN,30207.6000,FedEx Nacional Día Siguiente
511089863,19/01/2023 06:56:47 p. m.,Complete,Palenque de la Feria de León - Alejandro Fernández,05/02/2023 04:00:00 a. m.,México,León,GENERAL,,,,4,,MXN,5745.6000,Entrada electrónica
513115936,10/03/2023 11:23:34 p. m.,Complete,Chivas vs Club America,19/03/2023 03:00:00 a. m.,México,Zapopan,Upper Tier 40,,,,5,,MXN,12591.0000,FedEx Nacional Día Siguiente
507842916,29/10/2022 01:31:24 a. m.,Complete,Pepe Aguilar - Palenque Fiestas de Octubre,29/10/2022 04:00:00 a. m.,México,Guadalajara,Floor,,,,3,,MXN,10800.0000,Entrada electrónica
507843300,29/10/2022 01:40:41 a. m.,Complete,Pepe Aguilar - Palenque Fiestas de Octubre,29/10/2022 04:00:00 a. m.,México,Guadalajara,Floor,,,,1,,MXN,3600.0000,Entrada electrónica
509739119,10/12/2022 05:36:18 a. m.,Complete,Palenque de la Feria de León - Alejandro Fernández,05/02/2023 04:00:00 a. m.,México,León,GENERAL,,,,2,,MXN,2989.8000,FedEx Nacional Día Siguiente
512845566,04/03/2023 09:03:38 p. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Grada Inferior,,,,1,Incluye estacionamiento,MXN,898.2000,Entrada electrónica
514236941,03/04/2023 04:30:40 a. m.,Complete,Brincos Dieras,18/04/2023 04:00:00 a. m.,México,Aguascalientes,Gold,,,,4,,MXN,6278.4000,FedEx Nacional Día Siguiente
515147971,22/04/2023 05:05:30 a. m.,Complete,Alejandro Fernández Y Alex Fernández,22/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,1,,MXN,1800.0000,Entrada electrónica
500407159,19/04/2022 03:36:17 p. m.,Complete,Ricardo Arjona,05/11/2022 03:00:00 a. m.,México,"México, DF",101,,,,3,,MXN,24300.0000,Entrada electrónica
511419697,28/01/2023 08:24:36 p. m.,Complete,Guadalajara vs Queretaro,05/02/2023 11:00:00 p. m.,México,Zapopan,Lower Tier 32,,,,4,,MXN,2725.2000,Entrada electrónica
506198568,28/09/2022 08:21:29 a. m.,Complete,Alfredo Olivas - Palenque Fiestas de Octubre,24/10/2022 04:00:00 a. m.,México,Guadalajara,Floor,,,,1,,MXN,4500.0000,FedEx - International Priority
509741352,10/12/2022 08:52:37 a. m.,Complete,Palenque de la Feria de León - Alejandro Fernández,05/02/2023 04:00:00 a. m.,México,León,Genera,,,,6,,MXN,12960.0000,FedEx Nacional Día Siguiente
506215922,28/09/2022 05:51:48 p. m.,Complete,Carin Leon - Palenque Fiestas de Octubre,17/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,3607.2000,FedEx Nacional Día Siguiente
507611096,23/10/2022 10:58:47 p. m.,Complete,Pepe Aguilar - Palenque Fiestas de Octubre,30/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 1,,,,2,,MXN,9928.8000,FedEx Nacional Día Siguiente
506574558,04/10/2022 07:18:05 p. m.,Complete,Gloria Trevi - Palenque Fiestas de Octubre,28/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,2743.2000,FedEx Nacional Día Siguiente
505715057,19/09/2022 06:36:34 p. m.,Complete,Los Tucanes de Tijuana - Palenque Fiestas de Octubre,31/10/2022 05:00:00 a. m.,México,Guadalajara,Tier 3,,,,2,,MXN,4125.6000,FedEx Nacional Día Siguiente
514149422,01/04/2023 04:41:05 p. m.,Complete,Christian Nodal,16/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,3,,MXN,4711.5000,FedEx Nacional Día Siguiente
513648666,22/03/2023 04:25:15 p. m.,Complete,Carin León,17/04/2023 04:00:00 a. m.,México,Aguascalientes,Plata,,,,2,,MXN,8706.6000,FedEx Nacional Día Siguiente
513874791,27/03/2023 04:05:51 a. m.,Complete,Brincos Dieras,18/04/2023 04:00:00 a. m.,México,Aguascalientes,Plata,,,,2,,MXN,2818.8000,FedEx Nacional Día Siguiente
512734664,02/03/2023 05:17:34 p. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Floor,,,,2,Incluye estacionamiento,MXN,720.0000,Entrada electrónica
513931541,28/03/2023 03:43:14 p. m.,Complete,Alejandro Fernández Y Alex Fernández,23/04/2023 04:00:00 a. m.,México,Aguascalientes,Gold,,,,2,,MXN,8897.4000,FedEx Nacional Día Siguiente
514693186,13/04/2023 01:23:55 a. m.,Complete,Alejandro Fernández Y Alex Fernández,22/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,3,,MXN,6274.8000,FedEx Nacional Día Siguiente
512720418,02/03/2023 06:02:14 a. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Upper Tier 26,,,,4,Incluye estacionamiento,MXN,720.0000,Entrada electrónica
503109355,02/08/2022 06:32:32 p. m.,Complete,Gloria Trevi - Palenque Fiestas de Octubre,28/10/2022 04:00:00 a. m.,México,Guadalajara,Floor,,,,2,,MXN,11732.4000,FedEx Nacional Día Siguiente
513206526,12/03/2023 07:34:49 p. m.,Complete,Carin León,17/04/2023 04:00:00 a. m.,México,Aguascalientes,VIP,,,,2,,MXN,19706.4000,FedEx - International Priority
514767728,14/04/2023 04:24:56 p. m.,Complete,Carlos Rivera,20/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,3,,MXN,2970.0000,FedEx Nacional Día Siguiente
511899477,10/02/2023 02:50:46 a. m.,Complete,Atlas vs Monterrey,10/02/2023 03:00:00 a. m.,México,Guadalajara,Preferred Zone East,,,,4,,MXN,2876.4000,Entrada electrónica
510785225,09/01/2023 07:18:45 p. m.,Complete,Palenque de la Feria de León - Napoleon,14/01/2023 04:00:00 a. m.,México,León,PLATA,,,,2,,MXN,1861.2000,FedEx Nacional Día Siguiente
511638055,03/02/2023 10:46:27 p. m.,Complete,Monterrey vs Toluca,06/02/2023 01:00:00 a. m.,México,Monterrey,110,,,,3,,MXN,3939.3000,Entrada electrónica
506378799,01/10/2022 06:14:54 a. m.,Complete,Julión Álvarez - Palenque Fiestas de Octubre,16/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,5934.6000,FedEx Nacional Día Siguiente
505821090,21/09/2022 06:16:16 p. m.,Complete,Pepe Aguilar - Palenque Fiestas de Octubre,30/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,3868.2000,Entrada electrónica
507933375,31/10/2022 01:49:25 a. m.,Complete,Los Tucanes de Tijuana - Palenque Fiestas de Octubre,31/10/2022 05:00:00 a. m.,México,Guadalajara,Tier 4,,,,4,,MXN,6480.0000,Entrada electrónica
514738557,14/04/2023 12:30:20 a. m.,Complete,Alejandro Fernández Y Alex Fernández,22/04/2023 04:00:00 a. m.,México,Aguascalientes,General,,,,2,,MXN,4183.2000,FedEx Nacional Día Siguiente
500610631,08/05/2022 03:50:10 p. m.,Complete,Ricardo Arjona,05/11/2022 03:00:00 a. m.,México,"México, DF",VIP,,,,2,,MXN,16200.0000,Entrada electrónica
500610583,08/05/2022 03:43:55 p. m.,Complete,Ricardo Arjona,04/11/2022 03:00:00 a. m.,México,"México, DF",101,,,,2,,MXN,27147.6000,Entrada electrónica
512811395,04/03/2023 03:05:03 a. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Upper Tier 48,,,,2,Incluye estacionamiento,MXN,649.8000,Entrada electrónica
511702173,05/02/2023 03:25:42 p. m.,Complete,Guadalajara vs Queretaro,05/02/2023 11:00:00 p. m.,México,Zapopan,Grada Inferior,,,,2,,MXN,1800.0000,Entrada electrónica
512780833,03/03/2023 04:54:52 p. m.,Complete,C.D. Guadalajara vs Club Santos Laguna,05/03/2023 03:00:00 a. m.,México,Zapopan,Upper Tier 48,,,,2,Incluye estacionamiento,MXN,633.6000,Entrada electrónica
500914515,06/06/2022 04:58:13 a. m.,Complete,Ricardo Arjona,04/11/2022 03:00:00 a. m.,México,"México, DF",106,,,,3,,MXN,24300.0000,Entrada electrónica
504794555,04/09/2022 12:57:35 a. m.,Complete,Julión Álvarez - Palenque Fiestas de Octubre,01/11/2022 05:55:00 a. m.,México,Guadalajara,Tier 4,,,,2,,MXN,4590.0000,FedEx Nacional Día Siguiente
513398410,17/03/2023 02:49:16 a. m.,Complete,Chivas vs Club America,19/03/2023 03:00:00 a. m.,México,Zapopan,Lower Tier 10,,,,10,,MXN,180000.0000,Entrega en el evento
507829674,28/10/2022 09:01:44 p. m.,Complete,Pepe Aguilar - Palenque Fiestas de Octubre,29/10/2022 04:00:00 a. m.,México,Guadalajara,Tier 3,,,,3,,MXN,9312.3000,Entrada electrónica
